subtask	score
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-0	5.762318746900668
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-1	5.789026891448556
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-2	5.816746106003691
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-3	5.85708174519319
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-4	5.813819695010542
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-5	5.86382231418035
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-6	5.845486808974556
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-7	5.790775694463559
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-8	0.0
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-9	5.8495793800229805
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-0	5.84019331545381
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-1	5.82956530490979
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-2	5.847522542388786
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-3	5.8652241710077835
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-4	5.824207768332535
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-5	5.877842252244594
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-6	5.840562896516747
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-7	5.790392913685277
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-8	5.8495793800229805
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-9	0.0
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-0	5.941636878677196
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-1	5.9437942594856175
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-2	5.952480871040667
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-3	5.942405178894466
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-4	5.9604606481969356
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.938467612160325
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-6	5.916321820583722
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-7	5.988304649103542
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-8	5.932116802305522
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-9	5.964759535254494
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-0	5.943098184225672
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-1	5.957889250089044
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-2	5.965385884221412
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-3	5.96234578654035
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-4	5.9811268117168765
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.976346071904537
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-6	5.945326354111129
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-7	6.011852829412687
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-8	5.967958798244812
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-9	5.985378444344562
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-0	5.980813960731613
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-1	5.955148405068737
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-2	5.959167905417672
