subtask	score
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-0	4.83169717852441
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-1	4.858868270217393
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-2	4.891793507767905
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-3	4.855831819474439
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-4	4.781406151786747
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-5	4.808134201102403
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-6	4.812641550032307
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-7	4.828307388198465
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-8	0.0
en.sub.lower.topic-model-100-8.sub.lower.topic-model-100-9	4.863867144694992
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-0	4.850639185773552
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-1	4.8551806042825465
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-2	4.906447215564016
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-3	4.88715393364464
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-4	4.806494130840614
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-5	4.8515006055736505
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-6	4.833292320559516
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-7	4.860952760340618
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-8	4.863867144694992
en.sub.lower.topic-model-100-9.sub.lower.topic-model-100-9	0.0
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-0	4.934336836374682
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-1	4.99143165138788
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-2	4.901509173940412
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-3	4.9505776666922845
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-4	4.978059978047229
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.005583136984846
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-6	4.888882667195887
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-7	5.0192762221715155
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-8	4.967183246160395
en.sub.lower.topic-model-100-0.sub.lem-treetagger.parsed.lower.topic-model-100-9	4.9801969490768645
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-0	4.9091346711195225
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-1	4.9842007676028075
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-2	4.926597639469595
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-3	4.973388263390466
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-4	4.981684321277695
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-5	4.996993452762668
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-6	4.913121333299774
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-7	5.014877655219978
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-8	4.971884448705522
en.sub.lower.topic-model-100-1.sub.lem-treetagger.parsed.lower.topic-model-100-9	4.9836563542852605
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-0	4.966778457739665
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-1	5.050524230318167
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-2	4.981664068411666
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-3	5.000760770855308
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-4	4.99805029813041
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.027326935876452
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-6	4.955329223583903
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-7	5.042519736669734
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-8	5.035365141855001
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-9	5.0084587203273445
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-0	4.948995858659195
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-1	5.03345805617946
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-2	4.938363705845485
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-3	4.987572669962187
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-4	5.0082013261577245
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.005480956399781
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-6	4.941717100548683
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-7	5.051208824248657
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-8	4.997901356306943
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-9	4.988915461823247
